,imdb_id,tmdb_id
2034,tt0081506,15119.0
2035,tt0046414,22733.0
2036,tt3560148,392058.0
2037,tt0290747,18882.0
2038,tt0094033,27786.0
2039,tt0081747,47942.0
2040,tt0246544,11370.0
2041,tt0432637,32740.0
2042,tt2962726,269173.0
2043,tt1561457,260928.0
2044,tt0077278,3786.0
2045,tt0443559,16164.0
2046,tt1268809,27646.0
2047,tt0339147,29979.0
2048,tt8197998,568490.0
2049,tt1259014,13635.0
2050,tt2369396,209504.0
2051,tt0081400,24575.0
2052,tt3844876,425774.0
2053,tt0094961,40095.0
2054,tt0276816,12590.0
2055,tt0113972,2086.0
2056,tt0158714,2487.0
2057,tt0102800,15618.0
2058,tt0358349,17047.0
2059,tt6574146,409421.0
2060,tt0093966,31945.0
2061,tt0280486,3132.0
2062,tt0216651,15999.0
2063,tt2363213,140818.0
2064,tt0069121,27292.0
2065,tt0085387,27679.0
2066,tt3910736,430682.0
2067,tt0260991,2440.0
2068,tt3130560,371042.0
2069,tt4146622,395925.0
2070,tt5246902,552858.0
2071,tt5806792,555020.0
2072,tt1176252,173672.0
2073,tt0085183,40075.0
2074,tt0071216,45186.0
2075,tt2572632,225747.0
2076,tt0372873,10253.0
2077,tt3717532,317442.0
2078,tt6302160,429450.0
2079,tt0101458,10341.0
2080,tt2006753,256766.0
2081,tt0091431,10974.0
2082,tt0069697,6916.0
2083,tt3001638,284288.0
2084,tt7392212,461126.0
2085,tt3541262,282631.0
2086,tt0107563,11244.0
2087,tt1407084,40720.0
2088,tt1456060,80188.0
2089,tt2263944,126963.0
2090,tt0063067,83359.0
2091,tt4792524,455847.0
2092,tt6843812,496316.0
2093,tt0104299,9278.0
2094,tt4587366,421313.0
2095,tt2611626,227359.0
2096,tt0060121,23030.0
2097,tt0439630,16411.0
2098,tt0102422,27350.0
2099,tt6980546,501987.0
2100,tt5153860,440777.0
2101,tt1717715,119892.0
2102,tt4949290,412678.0
2103,tt4439102,401061.0
2104,tt6170804,516321.0
2105,tt0210234,12599.0
2106,tt3598222,277597.0
2107,tt0056142,1680.0
2108,tt0083064,14664.0
2109,tt0060177,19728.0
2110,tt2557256,105001.0
2111,tt0099327,25373.0
2112,tt0112389,26672.0
2113,tt0081568,42160.0
2114,tt2229511,222461.0
2115,tt0094631,10128.0
2116,tt1925518,110552.0
2117,tt0067774,40083.0
2118,tt0099409,31676.0
2119,tt0119086,26180.0
2120,tt0920458,8883.0
2121,tt1474276,28874.0
2122,tt0089122,49237.0
2123,tt6215044,443109.0
2124,tt0098097,20006.0
2125,tt0396184,11328.0
2126,tt0097889,24739.0
2127,tt1247640,15357.0
2128,tt0884224,13191.0
2129,tt0099587,18886.0
2130,tt1702009,94603.0
2131,tt6076226,484889.0
2132,tt0100107,28090.0
2133,tt0092615,27551.0
2134,tt2782844,270007.0
2135,tt1981107,157841.0
2136,tt3399916,283322.0
2137,tt0092857,26263.0
2138,tt4416518,299553.0
2139,tt1598873,95516.0
2140,tt5465970,550134.0
2141,tt7014430,551947.0
2142,tt3819668,303857.0
2143,tt0109493,19176.0
2144,tt4729790,505003.0
2145,tt3175038,276935.0
2146,tt2101570,256474.0
2147,tt6972140,512098.0
2148,tt7078004,480048.0
2149,tt0117774,20762.0
2150,tt2378453,216580.0
2151,tt1988621,124470.0
2152,tt0091027,27271.0
2153,tt4447090,375343.0
2154,tt2599716,219572.0
2155,tt1684233,93828.0
2156,tt0780534,9262.0
2157,tt1977087,172390.0
2158,tt0099575,6470.0
2159,tt0476958,13803.0
2160,tt0090192,5677.0
2161,tt0070332,114953.0
2162,tt0059095,65632.0
2163,tt0112255,40508.0
2164,tt0088224,21871.0
2165,tt3405236,363343.0
2166,tt0109676,4954.0
2167,tt0040876,41609.0
2168,tt0373283,10105.0
2169,tt6711660,461809.0
2170,tt4961380,404584.0
2171,tt1515208,256476.0
2172,tt0073707,12259.0
2173,tt1975249,127521.0
2174,tt0081259,24825.0
2175,tt0104346,16219.0
2176,tt6422938,467342.0
2177,tt3419894,281298.0
2178,tt2404738,179538.0
2179,tt0073918,28415.0
2180,tt0088008,128826.0
2181,tt5805470,432985.0
2182,tt0120389,6499.0
2183,tt0092263,11471.0
2184,tt4475992,363690.0
2185,tt0034522,29882.0
2186,tt0449994,14073.0
2187,tt0490181,13256.0
2188,tt0096114,107420.0
2189,tt0318081,10077.0
2190,tt0142242,34433.0
2191,tt2314886,218329.0
2192,tt2490148,507809.0
2193,tt0027438,43884.0
2194,tt0069976,28110.0
2195,tt0102293,17467.0
2196,tt3491962,376501.0
2197,tt0064148,107353.0
2198,tt0069865,27331.0
2199,tt0050356,15876.0
2200,tt4433646,330070.0
2201,tt3229488,456781.0
2202,tt5189828,366964.0
2203,tt0064866,42617.0
2204,tt2083379,138376.0
2205,tt0073714,47313.0
2206,tt0093489,49712.0
2207,tt6756326,568344.0
2208,tt1870419,167575.0
2209,tt4743562,344906.0
2210,tt0080472,21866.0
2211,tt5020372,422972.0
2212,tt0071866,26173.0
2213,tt0074442,11689.0
2214,tt0090568,20858.0
2215,tt0093278,12704.0
2216,tt0069895,29425.0
2217,tt4060866,389425.0
2218,tt3775086,364433.0
2219,tt0250720,39180.0
2220,tt0114563,12613.0
2221,tt5720450,401132.0
2222,tt0097579,29185.0
2223,tt1533749,55292.0
2224,tt1352388,52208.0
2225,tt2905674,315024.0
2226,tt6978268,475250.0
2227,tt0116039,67396.0
2228,tt1174954,13648.0
2229,tt0098502,28169.0
2230,tt1130988,13672.0
2231,tt1680140,484238.0
2232,tt4768764,346646.0
2233,tt1701210,77221.0
2234,tt0041841,18712.0
2235,tt0078740,29723.0
2236,tt0095863,15158.0
2237,tt0099399,19086.0
2238,tt1029235,13752.0
2239,tt0071266,39775.0
2240,tt0079550,40160.0
2241,tt0790665,6309.0
2242,tt0850253,13177.0
2243,tt8202612,531597.0
2244,tt4872162,388862.0
2245,tt0800003,14547.0
2246,tt2952602,290864.0
2247,tt3169770,351145.0
2248,tt0105402,22590.0
2249,tt1198101,37737.0
2250,tt4586626,339406.0
2251,tt2312184,456098.0
2252,tt8805486,532108.0
2253,tt0071424,19017.0
2254,tt0120604,5470.0
2255,tt0023238,1994.0
2256,tt0087805,28148.0
2257,tt0056800,27759.0
2258,tt0032762,32093.0
2259,tt3477480,277934.0
2260,tt0091069,37929.0
2261,tt0118539,32302.0
2262,tt3627704,262848.0
2263,tt0132910,9456.0
2264,tt5956100,441909.0
2265,tt0462229,14396.0
2266,tt3511596,325173.0
2267,tt6413410,435601.0
2268,tt2911674,341077.0
2269,tt5481404,400605.0
2270,tt1928330,94380.0
2271,tt3781476,334298.0
2272,tt7656770,496708.0
2273,tt2368553,184125.0
2274,tt3540136,335462.0
2275,tt0461703,14219.0
2276,tt0082247,26444.0
2277,tt1662557,50475.0
2278,tt5066556,363093.0
2279,tt2477218,291851.0
2280,tt1260502,14092.0
2281,tt0103950,11198.0
2282,tt3487994,317981.0
2283,tt5081606,450308.0
2284,tt0485976,25676.0
2285,tt5481184,406429.0
2286,tt0032475,68064.0
2287,tt0044919,102289.0
2288,tt4160208,338838.0
2289,tt0079336,19827.0
2290,tt0085125,23807.0
2291,tt7844166,458027.0
2292,tt4559046,391779.0
2293,tt0112942,60258.0
2294,tt7510798,493178.0
2295,tt0473188,10425.0
2296,tt0082622,22167.0
2297,tt0097004,91612.0
2298,tt0101846,16820.0
2299,tt3448226,250388.0
2300,tt5827590,420644.0
2301,tt0183869,2332.0
2302,tt3622332,313074.0
2303,tt1886493,75736.0
2304,tt0092549,59558.0
2305,tt1833673,44977.0
2306,tt1606384,94047.0
2307,tt2468774,140212.0
2308,tt1133995,15945.0
2309,tt5891348,460738.0
2310,tt0772193,4283.0
2311,tt0403016,17186.0
2312,tt0104558,11134.0
2313,tt3197766,331576.0
2314,tt0044207,16380.0
2315,tt0032484,25670.0
2316,tt0068408,1688.0
2317,tt0026174,16905.0
2318,tt0089243,14570.0
2319,tt5729348,432836.0
2320,tt0104511,27381.0
2321,tt0085318,18406.0
2322,tt0041162,93560.0
2323,tt1341340,79699.0
2324,tt0323013,21175.0
2325,tt0091621,27408.0
2326,tt0040076,34233.0
2327,tt2865120,234004.0
2328,tt0236027,10180.0
2329,tt3410408,376873.0
2330,tt0111173,45549.0
2331,tt0095403,10753.0
2332,tt0104647,14603.0
2333,tt0084750,30584.0
2334,tt2611026,263510.0
2335,tt0086847,266159.0
2336,tt0072732,27396.0
2337,tt0082924,11333.0
2338,tt0120901,9417.0
2339,tt0493430,12094.0
2340,tt0093731,26440.0
2341,tt1024943,8079.0
2342,tt2556874,208869.0
2343,tt0069768,1705.0
2344,tt0098471,31608.0
2345,tt0102178,24734.0
2346,tt3039472,207680.0
2347,tt6485666,456287.0
2348,tt1153040,33196.0
2349,tt3569782,270766.0
2350,tt0074205,19133.0
2351,tt0116320,18550.0
2352,tt0085127,21519.0
2353,tt1116184,16290.0
2354,tt0096425,33172.0
2355,tt0108188,7500.0
2356,tt0070030,31943.0
2357,tt0109288,20678.0
2358,tt3697626,269494.0
2359,tt4943218,413780.0
2360,tt1748197,70586.0
2361,tt5044656,383538.0
2362,tt0804540,2335.0
2363,tt0275947,13437.0
2364,tt0044753,95012.0
2365,tt0065570,94201.0
2366,tt0084935,38219.0
2367,tt2574698,250551.0
2368,tt0089283,35201.0
2369,tt0411805,24935.0
2370,tt0111400,9057.0
2371,tt5344794,394223.0
2372,tt3323638,251387.0
2373,tt0091055,12715.0
2374,tt0073906,14815.0
2375,tt0092997,20287.0
2376,tt0097670,59201.0
2377,tt0455326,13158.0
2378,tt0066767,30941.0
2379,tt5667516,451349.0
2380,tt0082949,1672.0
2381,tt0441048,14194.0
2382,tt0068718,46059.0
2383,tt0080934,7988.0
2384,tt0780595,16392.0
2385,tt1858481,104329.0
2386,tt0073896,42267.0
2387,tt0120036,25624.0
2388,tt0763840,14171.0
2389,tt0082350,42566.0
2390,tt2358913,144288.0
2391,tt1027747,15542.0
2392,tt4970038,399300.0
2393,tt0118900,14398.0
2394,tt1535612,74536.0
2395,tt0079268,26659.0
2396,tt0093780,10081.0
2397,tt0070915,4984.0
2398,tt0090248,9463.0
2399,tt0070354,19562.0
2400,tt3349578,426580.0
2401,tt6616800,454826.0
2402,tt0365675,8349.0
2403,tt2210479,113082.0
2404,tt0094764,21512.0
2405,tt0126388,3513.0
2406,tt0306892,5494.0
2407,tt0097174,47360.0
2408,tt7521990,531380.0
2409,tt1050160,13964.0
2410,tt1332134,73211.0
2411,tt4110388,457915.0
2412,tt3013160,360799.0
2413,tt8434380,503235.0
2414,tt0831888,13754.0
2415,tt0073018,10711.0
2416,tt2461132,277432.0
2417,tt0235679,10991.0
2418,tt2268433,411632.0
2419,tt0295721,2334.0
2420,tt1393000,25594.0
2421,tt0060440,3146.0
2422,tt5866930,452551.0
2423,tt0116704,9404.0
2424,tt0338325,15644.0
2425,tt0102655,34421.0
2426,tt0160009,11398.0
2427,tt4008758,356626.0
2428,tt5910280,390497.0
2429,tt2145829,240483.0
2430,tt1718199,70057.0
2431,tt3891538,464331.0
2432,tt1425257,37034.0
2433,tt3697566,265851.0
2434,tt1857913,75948.0
2435,tt1599975,57695.0
2436,tt1881024,122924.0
2437,tt0107612,19371.0
2438,tt0108517,24126.0
2439,tt1486193,50601.0
2440,tt1934231,67109.0
2441,tt0084573,30644.0
2442,tt5431082,425298.0
2443,tt2395199,238589.0
2444,tt0105636,22004.0
2445,tt6175802,427032.0
2446,tt1756799,84226.0
2447,tt1446147,57353.0
2448,tt0059346,19545.0
2449,tt5094192,522449.0
2450,tt7695014,534686.0
2451,tt2538778,200708.0
2452,tt2351310,200085.0
2453,tt0035665,125249.0
2454,tt0072705,32617.0
2455,tt0047073,23097.0
2456,tt3779300,348811.0
2457,tt0098328,33545.0
2458,tt0066830,42517.0
2459,tt0060490,26268.0
2460,tt5815078,480465.0
2461,tt0061420,44695.0
2462,tt5361326,434520.0
2463,tt2693664,215379.0
2464,tt0109688,40751.0
2465,tt2112124,205022.0
2466,tt0119879,9845.0
2467,tt1783232,89584.0
2468,tt0105219,13153.0
2469,tt1608516,239103.0
2470,tt0081809,390253.0
2471,tt0033028,26201.0
2472,tt5259598,464850.0
2473,tt1663187,54557.0
2474,tt7752454,505513.0
2475,tt0193364,37632.0
2476,tt0054310,18780.0
2477,tt0069336,38035.0
2478,tt0399327,9074.0
2479,tt0093771,33851.0
2480,tt7963218,506319.0
2481,tt0923811,15137.0
2482,tt5653294,380111.0
2483,tt0411272,15362.0
2484,tt3404158,242454.0
2485,tt1149361,27936.0
2486,tt3781812,
2487,tt7231546,497294.0
2488,tt1198153,37714.0
2489,tt0102202,24993.0
2490,tt4921370,489013.0
2491,tt0108148,12780.0
2492,tt4054004,401294.0
2493,tt1562871,41517.0
2494,tt1075419,20083.0
2495,tt0044413,38732.0
2496,tt0105813,19380.0
2497,tt0107101,63777.0
2498,tt1648112,46523.0
2499,tt3802576,330037.0
2500,tt0479647,15049.0
2501,tt0041163,31623.0
2502,tt7160176,437081.0
2503,tt0076915,47914.0
2504,tt0120390,34314.0
2505,tt4471388,375108.0
2506,tt0103285,10617.0
2507,tt0086058,12239.0
2508,tt0085935,47364.0
2509,tt3544326,333167.0
2510,tt0127759,67395.0
2511,tt2677064,278358.0
2512,tt0180748,250.0
2513,tt5736696,382597.0
2514,tt8305692,542476.0
2515,tt1029231,204435.0
2516,tt0091166,67221.0
2517,tt3864024,279096.0
2518,tt0087344,39256.0
2519,tt1839482,240881.0
2520,tt3488328,326284.0
2521,tt0131646,10350.0
2522,tt0083366,19317.0
2523,tt0271946,11847.0
2524,tt0232098,29653.0
2525,tt0116147,25571.0
2526,tt0308208,10550.0
2527,tt0031088,36851.0
2528,tt0992911,35854.0
2529,tt0415160,18870.0
2530,tt0445946,1441.0
2531,tt0120724,37498.0
2532,tt0076809,49158.0
2533,tt2504640,302026.0
2534,tt0283160,15074.0
2535,tt0096875,32924.0
2536,tt0062863,25553.0
2537,tt0118647,18355.0
2538,tt7549618,565839.0
2539,tt0806027,1450.0
2540,tt0090627,48180.0
2541,tt5251328,374205.0
2542,tt0184526,10951.0
2543,tt0091706,46743.0
2544,tt5542802,456562.0
2545,tt0087222,53426.0
2546,tt3478232,347096.0
2547,tt3705822,443297.0
2548,tt5664502,414779.0
2549,tt5938666,
2550,tt1990216,102629.0
2551,tt0110948,34750.0
2552,tt0119484,17832.0
2553,tt1153706,21724.0
2554,tt0389957,10064.0
2555,tt0056186,85615.0
2556,tt0046899,43332.0
2557,tt8531618,588904.0
2558,tt1381418,73500.0
2559,tt0079117,28981.0
2560,tt0091003,47822.0
2561,tt1124039,16325.0
2562,tt0785035,16353.0
2563,tt0950739,13522.0
2564,tt0104808,50687.0
2565,tt0086192,17386.0
2566,tt0087268,47825.0
2567,tt0368667,11049.0
2568,tt0356614,14527.0
2569,tt0071521,20802.0
2570,tt1753496,133121.0
2571,tt3602106,409564.0
2572,tt0120786,6058.0
2573,tt0029850,10235.0
2574,tt8043306,506971.0
2575,tt1907779,119698.0
2576,tt0089604,12764.0
2577,tt6083388,455043.0
2578,tt0119709,34309.0
2579,tt4789822,457312.0
2580,tt0094293,23599.0
2581,tt0062861,2994.0
2582,tt4824316,483315.0
2583,tt0021079,27899.0
2584,tt3742284,330431.0
2585,tt0082516,47201.0
2586,tt0070672,32080.0
2587,tt0036323,18783.0
2588,tt0077520,40135.0
2589,tt0090009,47345.0
2590,tt0102703,44568.0
2591,tt2118775,222216.0
2592,tt1727261,63350.0
2593,tt0086379,19258.0
2594,tt7117352,531753.0
2595,tt0099701,28450.0
2596,tt2424988,337876.0
2597,tt0860906,22843.0
2598,tt0078801,57926.0
2599,tt0093668,2172.0
2600,tt2628316,182873.0
2601,tt0315642,275269.0
2602,tt0073600,32051.0
2603,tt3198698,239523.0
2604,tt1588342,92647.0
2605,tt1911662,180948.0
2606,tt5973626,411736.0
2607,tt0081467,27905.0
2608,tt6175394,471968.0
2609,tt1590950,38540.0
2610,tt2785288,204968.0
2611,tt0074279,21241.0
2612,tt0078856,31638.0
2613,tt4864932,391629.0
2614,tt0110093,10879.0
2615,tt6014408,464764.0
2616,tt2330866,124157.0
2617,tt0080836,54287.0
2618,tt0090130,31600.0
2619,tt6044910,415214.0
2620,tt7446804,535035.0
2621,tt0072912,32620.0
2622,tt0070653,42738.0
2623,tt3313054,441762.0
2624,tt6380520,414523.0
2625,tt2375379,176983.0
2626,tt0052151,18784.0
2627,tt7055592,457837.0
2628,tt0079168,21376.0
2629,tt3163224,378088.0
2630,tt0060277,19884.0
2631,tt0389328,1872.0
2632,tt0061882,17905.0
2633,tt9490414,571446.0
2634,tt1653700,70196.0
2635,tt0031867,37698.0
2636,tt2979920,316654.0
2637,tt0196158,31002.0
2638,tt4993964,382598.0
2639,tt2439946,145738.0
2640,tt0048729,16514.0
2641,tt0068168,23847.0
2642,tt1268987,41135.0
2643,tt0062657,36775.0
2644,tt0090073,32387.0
2645,tt6735670,455252.0
2646,tt4519400,442094.0
2647,tt1870527,84449.0
2648,tt1242599,58699.0
2649,tt0076636,10670.0
2650,tt2198241,241765.0
2651,tt3746298,332177.0
2652,tt5467928,508528.0
2653,tt1653690,43209.0
2654,tt0089847,45408.0
2655,tt5450040,546447.0
2656,tt0085124,61755.0
2657,tt0120856,38618.0
2658,tt0095241,86337.0
2659,tt1948150,70590.0
2660,tt0112536,25087.0
2661,tt6399158,435366.0
2662,tt0113074,26300.0
2663,tt0106393,32049.0
2664,tt1020543,22476.0
2665,tt0109965,11795.0
2666,tt0347473,14134.0
2667,tt5327922,401689.0
2668,tt0092848,5753.0
2669,tt6293042,452323.0
2670,tt3593046,360203.0
2671,tt8015080,492719.0
2672,tt2968804,256092.0
2673,tt2409300,171846.0
2674,tt1456661,47854.0
2675,tt1836912,69785.0
2676,tt2317524,195269.0
2677,tt0109412,26877.0
2678,tt0242519,21614.0
2679,tt0048667,61880.0
2680,tt4537888,462036.0
2681,tt0335121,11058.0
2682,tt1396523,286709.0
2683,tt0101412,27549.0
2684,tt3027994,571656.0
2685,tt5613834,469872.0
2686,tt7243686,478187.0
2687,tt0142192,9455.0
2688,tt5843670,410988.0
2689,tt1051907,27953.0
2690,tt0061024,39287.0
2691,tt1659216,164331.0
2692,tt0080436,19267.0
2693,tt0211938,14805.0
2694,tt0062808,42620.0
2695,tt0093011,35463.0
2696,tt0067976,38654.0
2697,tt2905838,283589.0
2698,tt0055608,2160.0
2699,tt0417397,14097.0
2700,tt0070782,91618.0
2701,tt1059887,51261.0
2702,tt0045991,93562.0
2703,tt0101366,44796.0
2704,tt0079152,4201.0
2705,tt0088757,67390.0
2706,tt7578566,484862.0
2707,tt7765910,534530.0
2708,tt1462667,45284.0
2709,tt0083591,43279.0
2710,tt1532538,208495.0
2711,tt0064728,46495.0
2712,tt1545759,61404.0
2713,tt0098194,41946.0
2714,tt0075359,6883.0
2715,tt2387710,568428.0
2716,tt0161849,90164.0
2717,tt0482930,15860.0
2718,tt2935564,197950.0
2719,tt6523174,444608.0
2720,tt1884457,146578.0
2721,tt0047013,36191.0
2722,tt0085356,27232.0
2723,tt0104135,88107.0
2724,tt3104304,255692.0
2725,tt0109791,8983.0
2726,tt3236976,291290.0
2727,tt0098321,66664.0
2728,tt0092548,25678.0
2729,tt5918028,408620.0
2730,tt1477109,61984.0
2731,tt0094048,9698.0
2732,tt0292610,2017.0
2733,tt6284564,429977.0
2734,tt1041804,49852.0
2735,tt0103184,41805.0
2736,tt0422091,17478.0
2737,tt2409302,134350.0
2738,tt0305396,17043.0
2739,tt4717208,492402.0
2740,tt7180544,470641.0
2741,tt0061429,37316.0
2742,tt7468056,479718.0
2743,tt0118966,9458.0
2744,tt0078836,38629.0
2745,tt0090333,7234.0
2746,tt3055402,339362.0
2747,tt0064137,45522.0
2748,tt0110255,50346.0
2749,tt0061189,42725.0
2750,tt0079227,42205.0
2751,tt0066064,45398.0
2752,tt5741304,433623.0
2753,tt0054938,40804.0
2754,tt4842270,373564.0
2755,tt0098369,12236.0
2756,tt0371920,12532.0
2757,tt0051114,83354.0
2758,tt4644382,351694.0
2759,tt3079568,365651.0
2760,tt3367686,322922.0
2761,tt0077559,13481.0
2762,tt0110944,10448.0
2763,tt0051565,17720.0
2764,tt0093991,27462.0
2765,tt0197521,18983.0
2766,tt0069890,26196.0
2767,tt1269734,20781.0
2768,tt0083941,19322.0
2769,tt0071706,29805.0
2770,tt0043643,33673.0
2771,tt5340882,385320.0
2772,tt3469244,353879.0
2773,tt1578882,57585.0
2774,tt0076804,22090.0
2775,tt5606742,407626.0
2776,tt2969656,204553.0
2777,tt4827878,347872.0
2778,tt0066471,31935.0
2779,tt0120775,69848.0
2780,tt0104897,12251.0
2781,tt1183276,37905.0
2782,tt0079700,51543.0
2783,tt0067995,34462.0
2784,tt8783146,540247.0
2785,tt1678051,112304.0
2786,tt5050200,412467.0
2787,tt0029709,127315.0
2788,tt0073343,21990.0
2789,tt5734548,493416.0
2790,tt0070140,68865.0
2791,tt4115932,343059.0
2792,tt8128618,520232.0
2793,tt5456546,456565.0
2794,tt4497338,414719.0
2795,tt1091229,20002.0
2796,tt1815708,122800.0
2797,tt0077414,28735.0
2798,tt0081470,19664.0
2799,tt0092641,4639.0
2800,tt6299040,442405.0
2801,tt0095382,11955.0
2802,tt1059836,82485.0
2803,tt0110490,38940.0
2804,tt1629705,68818.0
2805,tt0085601,11616.0
2806,tt2375559,249772.0
2807,tt1296869,26583.0
2808,tt0066970,42358.0
2809,tt2855648,215776.0
2810,tt1830713,166822.0
2811,tt3582020,436932.0
2812,tt0072886,39554.0
2813,tt4362646,395482.0
2814,tt0119630,25224.0
2815,tt0073756,40810.0
2816,tt0103303,31922.0
2817,tt0094077,28070.0
2818,tt0078975,23739.0
2819,tt3187378,397003.0
2820,tt3300572,254472.0
2821,tt0069013,85365.0
2822,tt0100816,27641.0
2823,tt0061101,45706.0
2824,tt0103111,28339.0
2825,tt0497915,141603.0
2826,tt0134033,10381.0
2827,tt0064328,70428.0
2828,tt1674047,188489.0
2829,tt0110823,16139.0
2830,tt1979319,127533.0
2831,tt1458915,70008.0
2832,tt0072209,14937.0
2833,tt0858486,16873.0
2834,tt9301884,567203.0
2835,tt0339840,8991.0
2836,tt0093435,42120.0
2837,tt0083960,32065.0
2838,tt1411232,48015.0
2839,tt0106913,28983.0
2840,tt3469592,294993.0
2841,tt0060728,36642.0
2842,tt1097013,18065.0
2843,tt0079428,4706.0
2844,tt0194704,398385.0
2845,tt0096087,38558.0
2846,tt0091213,103601.0
2847,tt6186910,415193.0
2848,tt0095709,34637.0
2849,tt1319718,35138.0
2850,tt0058379,1682.0
2851,tt0123847,68635.0
2852,tt0120757,16379.0
2853,tt6964562,521113.0
2854,tt0064160,5742.0
2855,tt0058203,4034.0
2856,tt0281820,6016.0
2857,tt1727885,167733.0
2858,tt0167116,2095.0
2859,tt5896962,411268.0
2860,tt0100631,22585.0
2861,tt4041476,479924.0
2862,tt0084867,23587.0
2863,tt2783862,267767.0
2864,tt6164854,493686.0
2865,tt6548966,433422.0
2866,tt0042646,43388.0
2867,tt0088100,28820.0
2868,tt3779028,293413.0
2869,tt0086443,32014.0
2870,tt2085930,114478.0
2871,tt0043379,23928.0
2872,tt0025862,18994.0
2873,tt3111306,566114.0
2874,tt2369041,226672.0
2875,tt1013860,43935.0
2876,tt0348121,8953.0
2877,tt2234429,171776.0
2878,tt3646462,265351.0
2879,tt1528225,142315.0
2880,tt0388377,24671.0
2881,tt0060272,61031.0
2882,tt9221238,556801.0
2883,tt0084424,48490.0
2884,tt0762137,54185.0
2885,tt0080605,179798.0
2886,tt0065579,59917.0
2887,tt2667550,187962.0
2888,tt5847286,441531.0
2889,tt0438052,15166.0
2890,tt2279786,141267.0
2891,tt0093483,27342.0
2892,tt0821442,23538.0
2893,tt0093828,44801.0
2894,tt0282552,12577.0
2895,tt6904062,437633.0
2896,tt0094792,27352.0
2897,tt5606538,434119.0
2898,tt0108281,11143.0
2899,tt1016290,14943.0
2900,tt0041247,157283.0
2901,tt3027716,391486.0
2902,tt0105824,28881.0
2903,tt4294052,340382.0
2904,tt5803438,558589.0
2905,tt0485323,14003.0
2906,tt3345952,268413.0
2907,tt0061976,37960.0
2908,tt1130969,66193.0
2909,tt4374286,523593.0
2910,tt6730970,472918.0
2911,tt0117260,40507.0
2912,tt4076934,315669.0
2913,tt0101326,25528.0
2914,tt4213806,364615.0
2915,tt0065374,106326.0
2916,tt0062078,98085.0
2917,tt0338763,3177.0
2918,tt0076137,14140.0
2919,tt0099558,10975.0
2920,tt0429078,10703.0
2921,tt0117468,26689.0
2922,tt0075783,19108.0
2923,tt5909128,423360.0
2924,tt0036644,73737.0
2925,tt4464394,327253.0
2926,tt0068617,4986.0
2927,tt2025506,79374.0
2928,tt0103239,2125.0
2929,tt0049169,18158.0
2930,tt0093405,24828.0
2931,tt0076100,19731.0
2932,tt4288674,408490.0
2933,tt0386064,11658.0
2934,tt2016894,85985.0
2935,tt0070926,116445.0
2936,tt0096149,32148.0
2937,tt0294662,35907.0
2938,tt1185442,24613.0
2939,tt0101962,36679.0
2940,tt0072737,31671.0
2941,tt0095296,38950.0
2942,tt0058544,15766.0
2943,tt0075214,39419.0
2944,tt5269396,367206.0
2945,tt5671298,443408.0
2946,tt0090334,7237.0
2947,tt0098165,41945.0
2948,tt2302966,263471.0
2949,tt2226694,
2950,tt0057560,76091.0
2951,tt0050858,23102.0
2952,tt6215712,433128.0
2953,tt0112519,27010.0
2954,tt0043751,37593.0
2955,tt1767319,80410.0
2956,tt5735464,382220.0
2957,tt0060637,41057.0
2958,tt3771536,370992.0
2959,tt0114126,10348.0
2960,tt0112702,32502.0
2961,tt5785200,449510.0
2962,tt6212378,503267.0
2963,tt0117533,81778.0
2964,tt0077189,166680.0
2965,tt5842624,413198.0
2966,tt0095215,90926.0
2967,tt0089091,28850.0
2968,tt7162758,540612.0
2969,tt3400060,257450.0
2970,tt0275773,5842.0
2971,tt0072325,22121.0
2972,tt1772230,76349.0
2973,tt0097662,31583.0
2974,tt3699372,357851.0
2975,tt0085327,6399.0
2976,tt3923388,388347.0
2977,tt4059702,395938.0
2978,tt1167660,15588.0
2979,tt2492344,493838.0
2980,tt0113187,12561.0
2981,tt2507628,149234.0
2982,tt0094021,109161.0
2983,tt0073282,29473.0
2984,tt7179784,487593.0
2985,tt8364418,500971.0
2986,tt5218486,550176.0
2987,tt0783598,20411.0
2988,tt0111068,166012.0
2989,tt3675748,283127.0
2990,tt0079966,118887.0
2991,tt0096511,34814.0
2992,tt0103116,40740.0
2993,tt2436516,191562.0
2994,tt0072448,18450.0
2995,tt2771800,210911.0
2996,tt0267129,6935.0
2997,tt3120960,323966.0
2998,tt0396857,9921.0
2999,tt0072895,19174.0
3000,tt4337072,334376.0
3001,tt6156656,526475.0
3002,tt6490990,387470.0
3003,tt0041997,193088.0
3004,tt3849692,362185.0
3005,tt2119474,118683.0
3006,tt0117611,48921.0
3007,tt4865022,471530.0
3008,tt4511566,361159.0
3009,tt3859980,402672.0
3010,tt0050562,53906.0
3011,tt2972362,214910.0
3012,tt0461936,17501.0
3013,tt2112277,256687.0
3014,tt0037954,43490.0
3015,tt0100224,31597.0
3016,tt0112495,1873.0
3017,tt2290828,118406.0
3018,tt7056732,453127.0
3019,tt0070679,494.0
3020,tt0086345,7269.0
3021,tt0087627,183329.0
3022,tt4227282,365805.0
3023,tt1178640,15926.0
3024,tt3809960,568287.0
3025,tt0049743,26502.0
3026,tt0074437,86194.0
3027,tt0119872,27719.0
3028,tt4232610,348060.0
3029,tt4616250,416149.0
3030,tt1314177,24832.0
3031,tt1980986,85052.0
3032,tt4287348,380754.0
3033,tt4733536,367551.0
